UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
32,1,0.0,0.0,0.0,0.0,0.07813790089301202,0.0772191032854412,0.02544586887591093,0.0,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.02582688988854707,0.053546932032573415,0.11101893965841118,3929911,0.0,0.02573970109514707,0.02573970109514707,0.0,0.025739701095147064,,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,2,0.0,0.0,0.0,0.0,0.02604596696433734,0.05147940219029413,0.02544586887591093,0.0,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.020620235280558216,0.03243374429312403,0.05101531357712413,3929911,0.0,0.05147940219029412,0.05147940219029412,0.0,0.05147940219029413,,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,3,0.0,0.0,0.08457720559731947,0.0,0.0,0.025739701095147064,0.0,0.0,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.014541890940771147,0.04665824676879537,0.14970487678697716,3929911,0.0,0.0,0.0,0.0,0.0,,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,4,0.0,0.0,0.028192401865773164,0.0,0.0,0.05147940219029413,0.0,0.02544586887591093,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.021116216495518834,0.03809629895880352,0.06873049415204315,3929911,0.014935314816494193,0.044327273510974714,0.13156114893184345,0.0,0.0772191032854412,0.02544586887591093,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.0,0.0,0.0,3929911,0.013009063622748902,0.05118472658800682,0.20138853278476115,0.0,0.10295880438058826,0.02544586887591093,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,6,0.0,0.0,0.0,0.0,0.0,0.0772191032854412,0.02544586887591093,0.0,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.014935314816494193,0.044327273510974714,0.13156114893184345,3929911,0.0,0.0,0.0,0.0,0.0,0.0,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,7,0.0,0.0,0.0,0.0,0.0,0.10295880438058826,0.0,0.0,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.0,0.10295880438058826,0.10295880438058826,3929911,0.0,0.10295880438058826,0.10295880438058826,0.0,0.10295880438058826,0.0,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.0,0.0,0.0,3929911,0.0,0.05147940219029412,0.05147940219029412,0.0,0.05147940219029413,0.0,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,9,0.0,0.0,0.0,0.0,0.0,0.10295880438058826,0.0,0.05089173775182186,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.0,0.10295880438058826,0.10295880438058826,3929911,0.0,0.025445868875910934,0.025445868875910934,0.0,0.0,0.02544586887591093,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,10,0.0,0.0,0.0,0.027948051280202408,0.0,0.05147940219029413,0.0,0.05089173775182186,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.0208459151676952,0.03793084460288888,0.06901826860152083,3929911,0.04213540773236274,0.06342312217461947,0.09546584791410886,0.07813790089301202,0.05147940219029413,0.0,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,11,0.0,0.028468356851991877,0.05638480373154633,0.0,0.0,0.0,0.02544586887591093,0.0,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.021155038912561486,0.03443873994801401,0.05606356074829502,3929911,0.0,0.10295880438058826,0.10295880438058826,0.0,0.10295880438058826,0.0,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,12,0.0,0.11387342740796748,0.0,0.055896102560404816,0.0,0.05147940219029413,0.0,0.07633760662773277,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.04206715243432711,0.06894124756553378,0.11298353562942422,3929911,0.05118796144507238,0.05178476240733824,0.05238852147808325,0.05209193392867468,0.05147940219029413,0.0,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,13,0.0,0.05693671370398375,0.0,0.0,0.0,0.10295880438058826,0.10178347550364372,0.35624216426275296,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.05738106297535904,0.08418687480217077,0.12351513759861693,3929911,0.0,0.026045966964337343,0.026045966964337343,0.02604596696433734,0.0,0.0,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,14,0.0,0.028468356851991877,0.0,0.027948051280202408,0.0,0.05147940219029413,0.05089173775182186,0.7888219351532388,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.02711953288210422,0.03799694471963674,0.053237193070528564,3929911,0.023190753806917073,0.051485359810172666,0.11430168664859484,0.10418386785734936,0.05147940219029413,0.02544586887591093,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
32,15,0.0,0.11387342740796748,0.0,0.0,0.0,0.0,0.10178347550364372,1.4504145259269232,,0.12722934437955466,,,,,,0.09294373264182654,0.07040088743910367,0.2544586887591093,0.5089173775182186,0.09644517340033998,0.10765887427005173,0.12017639453022073,3929911,0.03670108107499806,0.07323471332072615,0.14613529296886593,0.10418386785734936,0.05147940219029413,0.0,3,0.12485532774629789,19.52 vez(es) maior,1.10 vez(es) menor,1.48 vez(es) menor,1.49 vez(es) menor,2.29 vez(es) maior,1.03 vez(es) maior,1.02 vez(es) maior
