UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
32,14,0.0,1.0,0.0,1.0,0.0,2.0,2.0,31.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,0.955420099666187,1.414213562373095,2.0933199968252474,-6.0,20.0,8.0,0.9128275668461469,2.0,4.381988609108453,4.0,2.0,1.0,3
32,15,0.0,4.0,0.0,0.0,0.0,0.0,4.0,57.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,4.0,4.0,4.0,-5.0,20.0,8.0,1.4339731467673484,2.82842712474619,5.578905029033951,4.0,2.0,0.0,3
32,16,0.0,2.0,0.0,0.0,0.0,2.0,0.0,50.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,2.0,2.0,2.0,-4.0,20.0,8.0,0.9128275668461469,2.0,4.381988609108453,2.0,1.0,4.0,3
32,17,1.0,1.0,0.0,0.0,3.0,2.0,5.0,84.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,1.2023553671363763,2.340347319320716,4.555413253651166,-3.0,20.0,8.0,0.9128275668461469,2.0,4.381988609108453,4.0,1.0,2.0,3
32,18,0.0,1.0,0.0,0.0,0.0,1.0,2.0,47.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,0.8010765435907086,1.2599210498948732,1.9815847370251365,-2.0,20.0,8.0,1.991602281989322,3.419951893353394,5.872694090894887,5.0,2.0,4.0,3
32,19,0.0,0.0,0.0,0.0,2.0,1.0,0.0,58.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,0.7169865733836742,1.414213562373095,2.789452514516975,-1.0,20.0,8.0,0.46185641989747467,2.23606797749979,10.82587528199765,5.0,1.0,0.0,3
32,20,0.0,0.0,0.0,0.0,1.0,2.0,1.0,69.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,0.8010765435907086,1.2599210498948732,1.9815847370251365,0.0,20.0,8.0,1.9006600167849959,4.481404746557165,10.566323448228191,9.0,2.0,5.0,3
32,21,0.0,0.0,0.0,0.0,4.0,1.0,4.0,37.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,1.018672763257319,2.519842099789746,6.2332128990758875,1.0,20.0,8.0,1.7566405623564756,2.2894284851066637,2.9838106330566094,3.0,2.0,2.0,3
32,22,0.0,0.0,0.0,0.0,4.0,2.0,1.0,36.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,0.9128275668461469,2.0,4.381988609108453,2.0,20.0,8.0,3.7708894348013104,6.7082039324993685,11.933524113620972,9.0,5.0,0.0,3
32,23,0.0,2.0,0.0,0.0,2.0,2.0,5.0,23.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,1.605195658995388,2.514866859365871,3.9400525941460507,3.0,20.0,8.0,0.8654015116144149,3.0000000000000004,10.399796948829469,9.0,3.0,1.0,3
32,24,0.0,1.0,0.0,0.0,4.0,5.0,3.0,15.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,1.382875758214751,2.7831576837137404,5.601346792292195,4.0,20.0,8.0,2.499401023663135,4.762203155904598,9.073605509239119,9.0,3.0,4.0,3
32,25,4.0,1.0,0.0,0.0,5.0,3.0,1.0,25.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,0.8905855301341702,1.9679896712654303,4.348805606154342,5.0,20.0,8.0,0.31633719855412934,3.3166247903554003,34.773020846986356,11.0,0.0,1.0,3
32,26,2.0,2.0,0.0,1.0,5.0,3.0,2.0,18.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,1.3489270533368043,2.2679331552660544,3.8130459197416595,6.0,20.0,8.0,1.9006600167849959,4.481404746557165,10.566323448228191,9.0,2.0,5.0,3
32,27,3.0,0.0,0.0,1.0,9.0,0.0,2.0,12.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,0.7351901051630134,2.620741394208897,9.342189737166128,7.0,20.0,8.0,2.499401023663135,4.762203155904598,9.073605509239119,9.0,4.0,3.0,3
32,28,3.0,0.0,0.0,3.0,3.0,2.0,1.0,9.0,4.633820420580561,18.34 vez(es) maior,1.16 vez(es) menor,1.54 vez(es) menor,1.54 vez(es) menor,2.37 vez(es) maior,1.08 vez(es) maior,1.08 vez(es) maior,5,5,2.7387906593656357,10,20,1.2394959636595113,2.0597671439071177,3.4228757587828142,8.0,20.0,8.0,0.6417236286912363,1.5874010519681994,3.926678070010979,4.0,1.0,1.0,3
