UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2014 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
13,1,0.0,0.1387283878512776,0.0272259308477692,0.0,0.0,0.0,0.0,0.0,,0.12494792795102641,,,,,,0.059351646995037186,0.0780284120809909,0.24989585590205282,0.49979171180410564,0.0,0.1387283878512776,0.1387283878512776,4001667,0.0,0.025814825609236338,0.025814825609236338,,0.025814825609236338,2,0.15050056806842377,5.83 vez(es) maior,1.66 vez(es) maior,5.53 vez(es) menor,1.41 vez(es) menor,1.91 vez(es) menor,2.40 vez(es) maior,1.48 vez(es) menor
13,2,0.0,0.11098271028102208,0.0,0.0,0.0,0.0,0.0,0.0,,0.12494792795102641,,,,,,0.059351646995037186,0.0780284120809909,0.24989585590205282,0.49979171180410564,0.0,0.11098271028102207,0.11098271028102207,4001667,0.0,0.0,0.0,,0.0,2,0.15050056806842377,5.83 vez(es) maior,1.66 vez(es) maior,5.53 vez(es) menor,1.41 vez(es) menor,1.91 vez(es) menor,2.40 vez(es) maior,1.48 vez(es) menor
13,3,0.0,0.05549135514051105,0.0,0.0,0.0,0.0,0.0,0.0,,0.12494792795102641,,,,,,0.059351646995037186,0.0780284120809909,0.24989585590205282,0.49979171180410564,0.0,0.05549135514051105,0.05549135514051105,4001667,0.0,0.0,0.0,,0.0,2,0.15050056806842377,5.83 vez(es) maior,1.66 vez(es) maior,5.53 vez(es) menor,1.41 vez(es) menor,1.91 vez(es) menor,2.40 vez(es) maior,1.48 vez(es) menor
13,4,0.0,0.05549135514051105,0.0,0.0,0.0,0.0,0.0,0.0,,0.12494792795102641,,,,,,0.059351646995037186,0.0780284120809909,0.24989585590205282,0.49979171180410564,0.0,0.05549135514051105,0.05549135514051105,4001667,0.0,0.1387283878512776,0.1387283878512776,0.1387283878512776,0.0,2,0.15050056806842377,5.83 vez(es) maior,1.66 vez(es) maior,5.53 vez(es) menor,1.41 vez(es) menor,1.91 vez(es) menor,2.40 vez(es) maior,1.48 vez(es) menor
13,5,0.0,0.1387283878512776,0.0,0.0,0.02626104900810705,0.0,0.025391434351969968,0.0,,0.12494792795102641,,,,,,0.059351646995037186,0.0780284120809909,0.24989585590205282,0.49979171180410564,0.015075913527412488,0.045226003786055895,0.1356728011697077,4001667,0.012819032794202935,0.05352568833321984,0.2234957471082067,0.11098271028102208,0.025814825609236338,2,0.15050056806842377,5.83 vez(es) maior,1.66 vez(es) maior,5.53 vez(es) menor,1.41 vez(es) menor,1.91 vez(es) menor,2.40 vez(es) maior,1.48 vez(es) menor
13,6,0.0,0.08323703271076657,0.0,0.0,0.0,0.0,0.0,0.0,,0.12494792795102641,,,,,,0.059351646995037186,0.0780284120809909,0.24989585590205282,0.49979171180410564,0.0,0.08323703271076656,0.08323703271076656,4001667,0.04987273763400037,0.05352568833321984,0.05744620102008987,0.05549135514051105,0.05162965121847268,2,0.15050056806842377,5.83 vez(es) maior,1.66 vez(es) maior,5.53 vez(es) menor,1.41 vez(es) menor,1.91 vez(es) menor,2.40 vez(es) maior,1.48 vez(es) menor
13,7,0.0,0.16647406542153315,0.0,0.0,0.02626104900810705,0.0,0.0,0.0,,0.12494792795102641,,,,,,0.059351646995037186,0.0780284120809909,0.24989585590205282,0.49979171180410564,0.010823056999182956,0.06611946453665289,0.40393241862661644,4001667,0.0,0.05549135514051105,0.05549135514051105,0.05549135514051105,0.0,2,0.15050056806842377,5.83 vez(es) maior,1.66 vez(es) maior,5.53 vez(es) menor,1.41 vez(es) menor,1.91 vez(es) menor,2.40 vez(es) maior,1.48 vez(es) menor
13,8,0.0,0.1387283878512776,0.0,0.0,0.0,0.0,0.0,0.024989585590205282,,0.12494792795102641,,,,,,0.059351646995037186,0.0780284120809909,0.24989585590205282,0.49979171180410564,0.0,0.1387283878512776,0.1387283878512776,4001667,0.12468184408500094,0.1338142208330496,0.14361550255022468,0.1387283878512776,0.1290741280461817,2,0.15050056806842377,5.83 vez(es) maior,1.66 vez(es) maior,5.53 vez(es) menor,1.41 vez(es) menor,1.91 vez(es) menor,2.40 vez(es) maior,1.48 vez(es) menor
13,9,0.0,0.16647406542153315,0.0,0.05346198425223792,0.0,0.0,0.025391434351969968,0.0,,0.12494792795102641,,,,,,0.059351646995037186,0.0780284120809909,0.24989585590205282,0.49979171180410564,0.020859794961048603,0.060910612209906415,0.17785901954997443,4001667,0.07480910645100054,0.08028853249982974,0.08616930153013479,0.08323703271076657,0.07744447682770901,2,0.15050056806842377,5.83 vez(es) maior,1.66 vez(es) maior,5.53 vez(es) menor,1.41 vez(es) menor,1.91 vez(es) menor,2.40 vez(es) maior,1.48 vez(es) menor
13,10,0.0,0.16647406542153315,0.0,0.0,0.0,0.025814825609236338,0.0,0.024989585590205282,,0.12494792795102641,,,,,,0.059351646995037186,0.0780284120809909,0.24989585590205282,0.49979171180410564,0.01055199617780961,0.06555531227381559,0.4072688138719126,4001667,0.11423459459708285,0.146586134530478,0.18809971631077257,0.16647406542153315,0.1290741280461817,2,0.15050056806842377,5.83 vez(es) maior,1.66 vez(es) maior,5.53 vez(es) menor,1.41 vez(es) menor,1.91 vez(es) menor,2.40 vez(es) maior,1.48 vez(es) menor
