UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
AsBSh,11,0.0,28.0,5.0,30.0,35.0,29.0,39.0,57.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,28.243637368480215,31.94199130073998,36.124624988819214,-4.0,15.0,12.0,15.507247687750134,31.096615297115218,62.357905310344414,14.0,69.0,22.0,44.0,4
AsBSh,12,0.0,39.0,4.0,23.0,37.0,22.0,79.0,71.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,22.674671236200886,35.662253914123426,56.088855312924935,-3.0,15.0,12.0,14.58866141997092,29.755357060576877,60.68968552456729,12.0,67.0,25.0,39.0,4
AsBSh,13,0.0,30.0,1.0,35.0,30.0,25.0,56.0,194.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,25.83743243376457,33.79774445235429,44.210566703752434,-2.0,15.0,12.0,18.070039089380884,35.96953654283117,71.59959935373863,19.0,98.0,31.0,29.0,4
AsBSh,14,0.0,45.0,2.0,20.0,29.0,31.0,69.0,329.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,23.451669853611605,35.42992707100762,53.52624099232757,-1.0,15.0,12.0,21.279788992193364,39.43211427371835,73.06894051750254,18.0,84.0,41.0,39.0,4
AsBSh,15,0.0,53.0,2.0,12.0,42.0,41.0,76.0,389.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,20.85878833046733,38.37609415651659,70.60451352098413,0.0,15.0,12.0,38.80967168496605,61.279657306951506,96.75929315094133,35.0,100.0,51.0,79.0,4
AsBSh,16,0.0,30.0,2.0,15.0,40.0,51.0,68.0,329.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,21.829297916351567,36.230165573244946,60.13133828191067,1.0,15.0,12.0,33.916531114520296,52.7582313609089,82.06708896416453,28.0,81.0,61.0,56.0,4
AsBSh,17,3.0,36.0,1.0,15.0,44.0,61.0,76.0,423.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,23.43248432267982,40.58803000145962,70.30360744997547,2.0,15.0,12.0,45.852314189054304,63.761111247653005,88.66464821760466,39.0,83.0,74.0,69.0,4
AsBSh,18,1.0,39.0,4.0,12.0,49.0,74.0,74.0,358.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,21.623062581267412,41.66592948373514,80.2869470140447,3.0,15.0,12.0,38.37776994882214,61.2080247462319,97.6195932783822,30.0,76.0,81.0,76.0,4
AsBSh,19,2.0,31.0,8.0,13.0,86.0,81.0,87.0,334.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,22.66820781195894,47.59502439730672,99.93230899291198,4.0,15.0,12.0,50.25842476607652,64.50540293334619,82.79103507442017,45.0,82.0,69.0,68.0,4
AsBSh,20,2.0,27.0,5.0,18.0,69.0,69.0,98.0,386.0,71.53166056299133,17.39 vez(es) maior,1.35 vez(es) menor,5.96 vez(es) menor,2.04 vez(es) menor,1.41 vez(es) maior,1.43 vez(es) maior,1.37 vez(es) maior,54.11108540951146,65.34872760121708,50.61194201032544,98.03162265328041,131.30093783963474,24.987211236426774,46.89344134828601,88.00481256905567,5.0,15.0,12.0,58.750732338911135,75.8837362540657,98.01310040969145,53.0,84.0,98.0,76.0,4
