UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
23,14,0.0,2.0,0.0,11.0,0.0,4.0,8.0,11.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,2.4481990677964296,5.151019153802789,10.837761794724054,6.0,8.0,10.0,2.4974679788673506,3.948700971669639,6.243218930372886,3.0,4.0,5.0,2.0,8.0,5
23,15,0.0,9.0,0.0,9.0,2.0,3.0,14.0,19.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,2.8316323242858337,5.84188308369101,12.052270229724298,7.0,8.0,10.0,5.122631889175599,7.9546648661736015,12.3523794998512,7.0,5.0,13.0,5.0,14.0,5
23,16,0.0,2.0,2.0,7.0,1.0,6.0,1.0,16.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.0621554430572737,2.4258048343234653,5.540176941794185,8.0,8.0,10.0,1.2024409608359408,3.2237097954706257,8.642673681199701,6.0,2.0,0.0,9.0,1.0,5
23,17,0.0,1.0,0.0,4.0,4.0,2.0,2.0,14.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.3818956013417616,2.29739670999407,3.8194141713504504,9.0,8.0,10.0,1.5524505667856545,3.948700971669639,10.043630178800765,6.0,5.0,16.0,1.0,2.0,5
23,18,0.0,0.0,0.0,5.0,13.0,5.0,3.0,20.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,3.066774922343817,5.587932532877611,10.1817025320293,10.0,8.0,10.0,0.8298990460008713,2.213363839400643,5.9031029245950135,1.0,8.0,1.0,0.0,3.0,5
23,19,0.0,0.0,1.0,2.0,28.0,9.0,4.0,18.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,2.2047686959109267,6.7007379176690165,20.364897562524757,11.0,8.0,10.0,3.5399312896700446,4.919018971698726,6.835372119945121,5.0,8.0,6.0,3.0,4.0,5
23,20,0.0,1.0,2.0,5.0,10.0,1.0,2.0,21.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,1.0307233173056591,2.51188643150958,6.121500638304509,12.0,8.0,10.0,2.0544546226018894,3.103691147830719,4.688786325649317,2.0,6.0,4.0,3.0,2.0,5
23,21,0.0,4.0,0.0,8.0,6.0,0.0,5.0,16.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,4.176227625247277,5.56631536742748,7.4191039258365965,13.0,8.0,10.0,2.2322689449856226,3.465724215775732,5.380733520840015,2.0,2.0,5.0,5.0,5.0,5
23,22,0.0,3.0,0.0,8.0,23.0,3.0,0.0,15.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,2.4608616798838865,6.379183325375719,16.53647591467705,14.0,8.0,10.0,1.7748036378992629,4.160167646103808,9.751498404732954,9.0,2.0,4.0,0.0,0.0,5
23,23,0.0,4.0,1.0,6.0,5.0,3.0,4.0,10.0,14.010189239320319,2.14 vez(es) maior,1.56 vez(es) menor,3.50 vez(es) menor,1.21 vez(es) maior,2.00 vez(es) maior,1.56 vez(es) menor,1.00 vez(es) menor,5,5.643640728025812,3.5484238935451273,10.603835670338029,20,3.4048241705919806,4.282254736676648,5.385801060793485,15.0,8.0,10.0,2.0890992879008325,2.9925557394776896,4.286722945982817,2.0,2.0,5.0,3.0,4.0,5
