UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
Aw,1,0.0,0.0667743671744124,0.011628803927124613,0.011481952666798328,0.026465968922903118,0.04484082404281282,0.018474138847415472,0.025585415319091982,0.048619889777100765,0.09600098259259521,-15.0,16.0,[11.0-22.0],12.0,[10.0-16.0],0.10873083449519344,0.109754996024746,0.22671570829355026,0.3124167559929414,0.015117373223558501,0.02786828375907843,0.051374086502423484,27359337,0.013801354272515226,0.026898442265648075,0.05242428982199758,,0.01913658777799721,0.037808527032718746,,,5,0.24633040746413926,5.33 vez(es) maior,1.53 vez(es) maior,7.06 vez(es) menor,1.04 vez(es) menor,1.26 vez(es) maior,1.12 vez(es) maior,2.08 vez(es) menor
Aw,2,0.0,0.04713484741723229,0.003876267975708204,0.003827317555599442,0.03402767432944686,0.033630618032109615,0.014779311077932381,0.032895533981689686,0.048619889777100765,0.09600098259259521,-14.0,16.0,[11.0-22.0],12.0,[10.0-16.0],0.10873083449519344,0.109754996024746,0.22671570829355026,0.3124167559929414,0.008145032086288882,0.019810324153209616,0.04818261473958803,27359337,0.011693241696423325,0.0285860038037327,0.06988306875731214,,0.011481952666798328,0.04537023243926249,0.04484082404281282,,5,0.24633040746413926,5.33 vez(es) maior,1.53 vez(es) maior,7.06 vez(es) menor,1.04 vez(es) menor,1.26 vez(es) maior,1.12 vez(es) maior,2.08 vez(es) menor
Aw,3,0.0,0.03535113556292422,0.011628803927124613,0.022963905333596654,0.022685116219631245,0.03736735336901068,0.03325344992534785,0.051170830638183964,0.048619889777100765,0.09600098259259521,-13.0,16.0,[11.0-22.0],12.0,[10.0-16.0],0.10873083449519344,0.109754996024746,0.22671570829355026,0.3124167559929414,0.023972640654297772,0.02964174962280048,0.03665150341054617,27359337,0.02609085986584033,0.033463390628062535,0.04291918771877691,,0.02679122288919609,0.04158937973599062,0.033630618032109615,,5,0.24633040746413926,5.33 vez(es) maior,1.53 vez(es) maior,7.06 vez(es) menor,1.04 vez(es) menor,1.26 vez(es) maior,1.12 vez(es) maior,2.08 vez(es) menor
Aw,4,0.0,0.04713484741723229,0.003876267975708204,0.0,0.03402767432944686,0.03736735336901068,0.03325344992534785,0.029240474650390837,0.048619889777100765,0.09600098259259521,-12.0,16.0,[11.0-22.0],12.0,[10.0-16.0],0.10873083449519344,0.109754996024746,0.22671570829355026,0.3124167559929414,0.032140906049995574,0.03757299849942766,0.043923161781501414,27359337,0.022834086873937797,0.031894021428988166,0.04454868760588772,,0.03827317555599442,0.022685116219631245,0.03736735336901068,,5,0.24633040746413926,5.33 vez(es) maior,1.53 vez(es) maior,7.06 vez(es) menor,1.04 vez(es) menor,1.26 vez(es) maior,1.12 vez(es) maior,2.08 vez(es) menor
Aw,5,0.0,0.05106275136866832,0.011628803927124613,0.015309270222397768,0.03402767432944686,0.06352450072731816,0.059117244311729523,0.062136008632080526,0.048619889777100765,0.09600098259259521,-11.0,16.0,[11.0-22.0],12.0,[10.0-16.0],0.10873083449519344,0.109754996024746,0.22671570829355026,0.3124167559929414,0.023809716805793964,0.03980240203125216,0.06653717137332403,27359337,0.021929121559782886,0.032879989103697445,0.04929945235206979,,0.03444585800039498,0.04915108514253437,0.03736735336901068,0.018474138847415472,5,0.24633040746413926,5.33 vez(es) maior,1.53 vez(es) maior,7.06 vez(es) menor,1.04 vez(es) menor,1.26 vez(es) maior,1.12 vez(es) maior,2.08 vez(es) menor
Aw,6,0.0,0.04713484741723229,0.007752535951416408,0.0,0.011342558109815623,0.048577559379713885,0.04433793323379714,0.09137648328247136,0.048619889777100765,0.09600098259259521,-10.0,16.0,[11.0-22.0],12.0,[10.0-16.0],0.10873083449519344,0.109754996024746,0.22671570829355026,0.3124167559929414,0.016366614745793522,0.032757900822289694,0.06556518149599423,27359337,0.005761132459325353,0.02389586395335237,0.09911459563003912,,0.003827317555599442,0.09074046487852498,0.06352450072731816,0.014779311077932381,5,0.24633040746413926,5.33 vez(es) maior,1.53 vez(es) maior,7.06 vez(es) menor,1.04 vez(es) menor,1.26 vez(es) maior,1.12 vez(es) maior,2.08 vez(es) menor
Aw,7,0.0,0.03927903951436024,0.027133875829957427,0.015309270222397768,0.037808527032718746,0.048577559379713885,0.05542241654224642,0.051170830638183964,0.048619889777100765,0.09600098259259521,-9.0,16.0,[11.0-22.0],12.0,[10.0-16.0],0.10873083449519344,0.109754996024746,0.22671570829355026,0.3124167559929414,0.02319611532606148,0.03608820251194557,0.056145537398667726,27359337,0.02483326002785076,0.03351873375436394,0.0452419662676553,,0.022963905333596654,0.03402767432944686,0.048577559379713885,0.03325344992534785,5,0.24633040746413926,5.33 vez(es) maior,1.53 vez(es) maior,7.06 vez(es) menor,1.04 vez(es) menor,1.26 vez(es) maior,1.12 vez(es) maior,2.08 vez(es) menor
Aw,8,0.0,0.05891855927154036,0.01938133987854102,0.007654635111198884,0.04537023243926249,0.06726123606421923,0.036948277694830944,0.04751577130688511,0.048619889777100765,0.09600098259259521,-8.0,16.0,[11.0-22.0],12.0,[10.0-16.0],0.10873083449519344,0.109754996024746,0.22671570829355026,0.3124167559929414,0.01611776805929418,0.03477453503455085,0.07502703118822274,27359337,0.03662741091994881,0.05047974428168241,0.06957097208736066,0.0667743671744124,0.03827317555599442,0.07939790676870935,0.048577559379713885,0.03325344992534785,5,0.24633040746413926,5.33 vez(es) maior,1.53 vez(es) maior,7.06 vez(es) menor,1.04 vez(es) menor,1.26 vez(es) maior,1.12 vez(es) maior,2.08 vez(es) menor
Aw,9,0.0,0.0667743671744124,0.01938133987854102,0.02679122288919609,0.04158937973599062,0.0597877653904171,0.03325344992534785,0.0402056526442874,0.048619889777100765,0.09600098259259521,-7.0,16.0,[11.0-22.0],12.0,[10.0-16.0],0.10873083449519344,0.109754996024746,0.22671570829355026,0.3124167559929414,0.030717918122061927,0.0430533310276449,0.06034228313294135,27359337,0.05299506352274183,0.06268948767592887,0.07415731964136554,0.04713484741723229,0.06506439844519052,0.07939790676870935,0.06726123606421923,0.059117244311729523,5,0.24633040746413926,5.33 vez(es) maior,1.53 vez(es) maior,7.06 vez(es) menor,1.04 vez(es) menor,1.26 vez(es) maior,1.12 vez(es) maior,2.08 vez(es) menor
Aw,10,0.0,0.12962083039738878,0.027133875829957427,0.011481952666798328,0.022685116219631245,0.02615714735830748,0.08498103869811117,0.08772142395117251,0.048619889777100765,0.09600098259259521,-6.0,16.0,[11.0-22.0],12.0,[10.0-16.0],0.10873083449519344,0.109754996024746,0.22671570829355026,0.3124167559929414,0.015661775700632017,0.03758969438942561,0.09021870516466374,27359337,0.04055808251739348,0.0605459821253781,0.09038435063971544,0.03535113556292422,0.07654635111198885,0.11342558109815623,0.0597877653904171,0.04433793323379714,5,0.24633040746413926,5.33 vez(es) maior,1.53 vez(es) maior,7.06 vez(es) menor,1.04 vez(es) menor,1.26 vez(es) maior,1.12 vez(es) maior,2.08 vez(es) menor
