UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
23,1,0.0,0.011668906902310127,0.0,0.0,0.0,0.0,0.0,0.0,,0.055775982237357594,,,,,,0.06415582566645027,0.04050927200421731,0.1209074583359215,0.22310392894943037,0.0,0.011668906902310124,0.011668906902310124,8964432,0.011295867345748134,0.011391764485833716,0.0114884757521121,,0.011477876450530984,0.011390380459210023,0.011307672380094287,0.0,5,0.15991001194661533,2.21 vez(es) maior,1.52 vez(es) menor,3.46 vez(es) menor,1.22 vez(es) maior,1.99 vez(es) maior,1.57 vez(es) menor,1.02 vez(es) menor
23,2,0.0,0.05834453451155065,0.0,0.0,0.011390380459210023,0.06784603428056574,0.011229362537162172,0.01115519644747152,,0.055775982237357594,,,,,,0.06415582566645027,0.04050927200421731,0.1209074583359215,0.22310392894943037,0.010082980720025966,0.026675004115861135,0.07056998960317125,8964432,0.011191968078790582,0.011268449432265923,0.011345453428174501,,0.0,0.0,0.011307672380094287,0.011229362537162172,5,0.15991001194661533,2.21 vez(es) maior,1.52 vez(es) menor,3.46 vez(es) menor,1.22 vez(es) maior,1.99 vez(es) maior,1.57 vez(es) menor,1.02 vez(es) menor
23,3,0.0,0.023337813804620255,0.0,0.03443362935159296,0.0,0.022615344760188574,0.0,0.01115519644747152,,0.055775982237357594,,,,,,0.06415582566645027,0.04050927200421731,0.1209074583359215,0.22310392894943037,0.020171293274902264,0.02629150182201926,0.034268653905166695,8964432,0.0,0.011390380459210023,0.011390380459210023,,0.0,0.011390380459210023,0.0,0.0,5,0.15991001194661533,2.21 vez(es) maior,1.52 vez(es) menor,3.46 vez(es) menor,1.22 vez(es) maior,1.99 vez(es) maior,1.57 vez(es) menor,1.02 vez(es) menor
23,4,0.0,0.05834453451155065,0.0,0.011477876450530984,0.011390380459210023,0.011307672380094287,0.0,0.0,,0.055775982237357594,,,,,,0.06415582566645027,0.04050927200421731,0.1209074583359215,0.22310392894943037,0.007697141798819338,0.017137335266137164,0.038155495598254055,8964432,0.018817708743238556,0.027799139251139582,0.04106728155105087,,0.0,0.022780760918420045,0.03392301714028287,0.0,5,0.15991001194661533,2.21 vez(es) maior,1.52 vez(es) menor,3.46 vez(es) menor,1.22 vez(es) maior,1.99 vez(es) maior,1.57 vez(es) menor,1.02 vez(es) menor
23,5,0.0,0.0816823483161709,0.0,0.0,0.03417114137763007,0.011307672380094287,0.0,0.02231039289494304,,0.055775982237357594,,,,,,0.06415582566645027,0.04050927200421731,0.1209074583359215,0.22310392894943037,0.010296883931398156,0.031602417464643276,0.09699174976268578,8964432,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,5,0.15991001194661533,2.21 vez(es) maior,1.52 vez(es) menor,3.46 vez(es) menor,1.22 vez(es) maior,1.99 vez(es) maior,1.57 vez(es) menor,1.02 vez(es) menor
23,6,0.0,0.023337813804620255,0.02314110403893259,0.0,0.011390380459210023,0.0,0.022458725074324344,0.0,,0.055775982237357594,,,,,,0.06415582566645027,0.04050927200421731,0.1209074583359215,0.22310392894943037,0.01149105133508676,0.018140997632639794,0.028639311191882153,8964432,0.022446868081323814,0.022730812281436696,0.023018348265868245,,0.022955752901061968,0.022780760918420045,0.0,0.022458725074324344,5,0.15991001194661533,2.21 vez(es) maior,1.52 vez(es) menor,3.46 vez(es) menor,1.22 vez(es) maior,1.99 vez(es) maior,1.57 vez(es) menor,1.02 vez(es) menor
23,7,0.0,0.03500672070693039,0.0,0.0,0.0,0.03392301714028287,0.0,0.02231039289494304,,0.055775982237357594,,,,,,0.06415582566645027,0.04050927200421731,0.1209074583359215,0.22310392894943037,0.0334148393864061,0.034460609201903185,0.03553910802424535,8964432,0.005833982808800076,0.022868089525393685,0.0896385086621432,,0.045911505802123935,0.011390380459210023,0.0,0.0,5,0.15991001194661533,2.21 vez(es) maior,1.52 vez(es) menor,3.46 vez(es) menor,1.22 vez(es) maior,1.99 vez(es) maior,1.57 vez(es) menor,1.02 vez(es) menor
23,8,0.0,0.0816823483161709,0.0,0.0,0.04556152183684009,0.0,0.056146812685810864,0.01115519644747152,,0.055775982237357594,,,,,,0.06415582566645027,0.04050927200421731,0.1209074583359215,0.22310392894943037,0.04246055390144867,0.059340406189339036,0.0829307082260085,8964432,0.018778793993749526,0.045619622650042525,0.11082447421410442,0.011668906902310127,0.1951238996590267,0.04556152183684009,0.03392301714028287,0.056146812685810864,5,0.15991001194661533,2.21 vez(es) maior,1.52 vez(es) menor,3.46 vez(es) menor,1.22 vez(es) maior,1.99 vez(es) maior,1.57 vez(es) menor,1.02 vez(es) menor
23,9,0.0,0.07001344141386077,0.011570552019466294,0.022955752901061968,0.022780760918420045,0.0,0.04491745014864869,0.03346558934241455,,0.055775982237357594,,,,,,0.06415582566645027,0.04050927200421731,0.1209074583359215,0.22310392894943037,0.02091667865472853,0.03581080401778581,0.06131057925443414,8964432,0.02283849097865149,0.05705090960266803,0.14251406931982774,0.05834453451155065,0.13773451740637185,0.14807494596973028,0.011307672380094287,0.04491745014864869,5,0.15991001194661533,2.21 vez(es) maior,1.52 vez(es) menor,3.46 vez(es) menor,1.22 vez(es) maior,1.99 vez(es) maior,1.57 vez(es) menor,1.02 vez(es) menor
23,10,0.0,0.07001344141386077,0.0,0.045911505802123935,0.011390380459210023,0.0,0.022458725074324344,0.02231039289494304,,0.055775982237357594,,,,,,0.06415582566645027,0.04050927200421731,0.1209074583359215,0.22310392894943037,0.013746565195754044,0.030113176725909404,0.065965817614275,8964432,0.02438452783621791,0.06758618459148177,0.18732748808239125,0.023337813804620255,0.1492123938569028,0.31893065285788064,0.05653836190047145,0.022458725074324344,5,0.15991001194661533,2.21 vez(es) maior,1.52 vez(es) menor,3.46 vez(es) menor,1.22 vez(es) maior,1.99 vez(es) maior,1.57 vez(es) menor,1.02 vez(es) menor
23,11,0.0,0.011668906902310127,0.0,0.1951238996590267,0.0,0.03392301714028287,0.08983490029729738,0.0,,0.055775982237357594,,,,,,0.06415582566645027,0.04050927200421731,0.1209074583359215,0.22310392894943037,0.015532840355137727,0.05132394737157107,0.16958569801617207,8964432,0.05487925136475471,0.08063696765901054,0.1184841336486656,0.05834453451155065,0.12625664095584085,0.11390380459210026,0.04523068952037716,0.08983490029729738,5,0.15991001194661533,2.21 vez(es) maior,1.52 vez(es) menor,3.46 vez(es) menor,1.22 vez(es) maior,1.99 vez(es) maior,1.57 vez(es) menor,1.02 vez(es) menor
