UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
AfAmN,29,21.0,2.0,2.0,0.0,16.0,6.0,4.0,20.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,3.2445867787268052,7.268482371328559,16.282762516539982,16.0,13.0,11.0,1.1960775507579213,2.7355647997347607,6.256546466243691,2.0,7.0,1.0,4.0,4
AfAmN,30,37.0,2.0,2.0,8.0,8.0,7.0,3.0,24.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,3.8111654750687185,6.054800208070183,9.619263660805938,17.0,13.0,11.0,2.4948766659455193,5.42161202165907,11.781695389843378,3.0,16.0,6.0,3.0,4
AfAmN,31,57.0,4.0,0.0,3.0,6.0,1.0,5.0,13.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,1.399008440496099,3.0800702882410227,6.781112040425599,18.0,13.0,11.0,2.7538402889118108,5.129927840030091,9.556167708736195,0.0,9.0,3.0,5.0,4
AfAmN,32,92.0,3.0,1.0,3.0,5.0,6.0,3.0,17.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,2.861319247424014,4.053600464421104,5.742692549930624,19.0,13.0,11.0,3.7596633131511386,6.836174791664683,12.430178420158176,8.0,7.0,13.0,3.0,4
AfAmN,33,158.0,1.0,3.0,5.0,7.0,3.0,4.0,23.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,3.1875416684026168,4.52701905583787,6.429375256508998,20.0,13.0,11.0,3.079589663392982,6.619501839293746,14.228455537851234,3.0,16.0,10.0,4.0,4
AfAmN,34,185.0,1.0,8.0,4.0,16.0,13.0,6.0,19.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,4.44323158312128,8.40559854683905,15.901508982565721,21.0,13.0,11.0,1.368586374269004,3.7511661226171107,10.281592410991298,3.0,11.0,1.0,6.0,4
AfAmN,35,309.0,1.0,4.0,3.0,9.0,10.0,3.0,19.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,2.7773660736183365,5.33483823011677,10.247298406881326,22.0,13.0,11.0,2.497780727746649,5.798889997648997,13.462801130333808,5.0,13.0,0.0,3.0,4
AfAmN,36,232.0,2.0,3.0,5.0,7.0,1.0,4.0,20.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,1.4879576262127272,3.4397906282503925,7.951946586217929,23.0,13.0,11.0,3.1156380178177496,4.119534287814235,5.446898083611021,4.0,6.0,3.0,4.0,4
AfAmN,37,235.0,0.0,2.0,1.0,16.0,0.0,4.0,19.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,0.8332541667942567,4.0,19.201824170356232,24.0,13.0,11.0,3.0539152816921695,4.820570513667911,7.609215689954709,3.0,9.0,5.0,4.0,4
AfAmN,38,151.0,1.0,1.0,3.0,11.0,3.0,3.0,16.0,31.296065562135553,9.87 vez(es) maior,3.55 vez(es) maior,3.91 vez(es) menor,1.74 vez(es) menor,2.72 vez(es) maior,1.05 vez(es) maior,1.65 vez(es) menor,13.733122681297303,13.338649791334282,12.046379379145893,32.587642232680494,50.59180191745197,2.196348197688486,4.151347725692716,7.846519034528053,25.0,13.0,11.0,2.5849473404018113,4.7168416828728725,8.606982089557231,5.0,11.0,3.0,3.0,4
