UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2014 transladado,SRAG2015 transladado,n.seasons
51,42,2.0,0.0,0.0,0.0,0.0,1.0,3.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.5901880199032414,1.7320508075688774,5.083125883327548,26.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
51,43,0.0,0.0,0.0,0.0,0.0,2.0,2.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,2.0,2.0,2.0,27.0,16.0,9.0,1.6463014561568918,2.449489742783178,3.6445330091648795,2.0,3.0,2
51,44,1.0,0.0,0.0,2.0,0.0,0.0,1.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.7169865733836742,1.414213562373095,2.789452514516975,28.0,16.0,9.0,0.0,2.0,2.0,0.0,2.0,2
51,45,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,0.0,0.0,29.0,16.0,9.0,0.0,1.0,1.0,0.0,1.0,2
51,46,3.0,0.0,0.0,0.0,0.0,1.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,1.0,1.0,30.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
51,47,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,0.0,0.0,31.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2
51,48,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.7169865733836742,1.414213562373095,2.789452514516975,32.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,2
51,49,2.0,0.0,0.0,2.0,0.0,1.0,2.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0092931998469616,1.5874010519681994,2.496640322328366,33.0,16.0,9.0,0.7169865733836742,1.414213562373095,2.789452514516975,1.0,2.0,2
51,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,1.0,1.0,34.0,16.0,9.0,0.0,2.0,2.0,0.0,2.0,2
51,51,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,1.0,1.0,1.0,35.0,16.0,9.0,1.0,1.0,1.0,1.0,1.0,2
51,52,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,4.894174170813562,8.17 vez(es) maior,1.22 vez(es) menor,4.89 vez(es) menor,1.63 vez(es) menor,1.63 vez(es) menor,2.66 vez(es) maior,1.23 vez(es) maior,5,5,3.1242751341471138,10,20,0.0,1.0,1.0,36.0,16.0,9.0,0.0,1.0,1.0,1.0,0.0,2
