UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
BR,22,14.0,250.0,61.0,425.0,1232.0,614.0,379.0,1574.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,294.05930889828744,497.45001183262957,841.5190636181369,6.0,16.0,12.0,496.76874574175014,756.2582148465434,1151.2932172673397,605.0,1154.0,1342.0,614.0,430.0,5
BR,23,19.0,254.0,85.0,413.0,1491.0,614.0,430.0,1306.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,296.63804677987923,528.6638905338081,942.1768791571595,7.0,16.0,12.0,442.39608544481325,699.5043532888027,1106.0367764737482,470.0,1120.0,1285.0,630.0,393.0,5
BR,24,70.0,245.0,157.0,603.0,1540.0,630.0,393.0,1306.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,309.8616124604621,562.5322730742126,1021.2383384225051,8.0,16.0,12.0,378.6215766472136,627.6446828574079,1040.4527164235906,370.0,1065.0,1248.0,531.0,373.0,5
BR,25,302.0,249.0,211.0,876.0,1479.0,531.0,373.0,1310.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,312.1530206440915,576.892637035762,1066.1601607422244,9.0,16.0,12.0,387.51742387891665,573.7494365896943,849.4802961165676,368.0,778.0,1038.0,542.0,386.0,5
BR,26,558.0,207.0,200.0,988.0,1354.0,542.0,386.0,1245.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,293.9507460007894,565.7004303444896,1088.675505151061,10.0,16.0,12.0,339.306868521053,496.82606450451055,727.4716820408976,350.0,627.0,951.0,418.0,347.0,5
BR,27,321.0,173.0,168.0,1251.0,1342.0,418.0,347.0,1117.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,245.66324985173608,530.7772952690676,1146.7915422562178,11.0,16.0,12.0,325.5904225230783,477.0947564352555,699.0973655003066,336.0,547.0,965.0,385.0,362.0,5
BR,28,818.0,174.0,175.0,1154.0,1285.0,385.0,362.0,923.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,244.64136465074006,514.2395759557844,1080.9387932278485,12.0,16.0,12.0,279.9937061878823,405.6626191163177,587.735213011844,304.0,406.0,805.0,408.0,271.0,5
BR,29,2559.0,165.0,171.0,1120.0,1248.0,408.0,271.0,794.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,221.24513739215968,480.07512231564345,1041.7048066365653,13.0,16.0,12.0,244.95590953038604,367.7640442755196,552.1417814380549,250.0,355.0,791.0,370.0,259.0,5
BR,30,5557.0,151.0,159.0,1065.0,1038.0,370.0,259.0,673.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,205.42332348663746,437.3257799383842,931.0229946267854,14.0,16.0,12.0,232.8372146413379,336.97951418313437,487.702076122245,254.0,296.0,691.0,340.0,246.0,5
BR,31,10841.0,169.0,139.0,778.0,951.0,340.0,246.0,550.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,209.76700344187688,401.6910621429384,769.213969585217,15.0,16.0,12.0,222.91595656333288,318.7041021721757,455.6529120090816,245.0,314.0,637.0,293.0,229.0,5
BR,32,11249.0,133.0,108.0,627.0,965.0,293.0,229.0,454.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,175.61284959677357,351.94104527369154,705.3156966175342,16.0,16.0,12.0,231.49583560363092,317.2797064686891,434.85193534634186,249.0,277.0,591.0,313.0,252.0,5
BR,33,8613.0,120.0,124.0,547.0,805.0,313.0,252.0,479.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,175.78574155699107,334.1810861431868,635.3018017654948,17.0,16.0,12.0,214.1205311154207,282.5567417566785,372.86621650080724,207.0,236.0,446.0,343.0,241.0,5
BR,34,7698.0,163.0,125.0,406.0,791.0,343.0,241.0,422.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,200.35301440358313,336.69778303965705,565.8282578941448,18.0,16.0,12.0,179.93559271641354,240.82639900658114,322.3228577676871,173.0,202.0,389.0,295.0,202.0,5
BR,35,7880.0,115.0,91.0,355.0,691.0,295.0,202.0,397.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,155.46975663972643,278.6862394106036,499.5570953185545,19.0,16.0,12.0,161.6869613582281,219.95843537582724,299.2307659600893,174.0,152.0,356.0,279.0,196.0,5
BR,36,5742.0,92.0,93.0,296.0,637.0,279.0,196.0,349.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,134.28063127724675,248.5511913176068,460.06407713298796,20.0,16.0,12.0,143.77786134300547,201.00495746254745,281.0098338306243,165.0,139.0,363.0,236.0,167.0,5
BR,37,5720.0,104.0,108.0,314.0,591.0,236.0,167.0,364.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,133.95997668199277,237.81310783136104,422.1788899729843,21.0,16.0,12.0,142.99854609120158,200.34138291855348,280.678865672663,151.0,151.0,345.0,263.0,156.0,5
BR,38,4495.0,81.0,88.0,277.0,446.0,263.0,156.0,305.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,118.90495951309819,210.220952102457,371.66531054573363,22.0,16.0,12.0,123.25575467240407,180.04716719229623,263.005832872715,169.0,105.0,302.0,254.0,139.0,5
BR,39,3636.0,94.0,91.0,236.0,389.0,254.0,139.0,287.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,121.83088520859951,198.046693017374,321.9421130197077,23.0,16.0,12.0,126.7798654658147,180.76714002641262,257.744073108673,133.0,121.0,292.0,265.0,155.0,5
BR,40,2687.0,67.0,70.0,202.0,356.0,265.0,155.0,241.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,103.88272539232621,181.67315084990494,317.7153238431536,24.0,16.0,12.0,106.31736827155366,154.6967021175901,225.09087682582728,120.0,88.0,247.0,222.0,153.0,5
BR,41,1911.0,44.0,58.0,152.0,363.0,222.0,153.0,173.0,847.7662095423108,13.27 vez(es) maior,1.28 vez(es) menor,4.02 vez(es) menor,1.48 vez(es) maior,1.82 vez(es) maior,1.27 vez(es) menor,1.65 vez(es) menor,350.34910352324687,446.67382331074236,438.6404688327546,979.8793689621364,1397.8351459227752,76.92226896217191,152.49284218571808,302.3060452014745,25.0,16.0,12.0,126.09992536720253,161.15736282553846,205.96122890043557,163.0,104.0,186.0,221.0,156.0,5
