UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2011 transladado,SRAG2013 transladado,SRAG2014 transladado,n.seasons
22,20,0.0,1.0,0.0,0.0,2.0,3.0,0.0,7.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,1.6463014561568918,2.449489742783178,3.6445330091648795,11.0,9.0,8.0,1.7566405623564756,2.2894284851066637,2.9838106330566094,2.0,2.0,3.0,3
22,21,0.0,0.0,1.0,0.0,2.0,6.0,0.0,6.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.8235934660505269,2.2894284851066637,6.364162665778401,12.0,9.0,8.0,0.0,6.999999999999999,6.999999999999999,0.0,7.0,0.0,3
22,22,0.0,2.0,0.0,0.0,7.0,5.0,0.0,1.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,4.254330043138094,5.916079783099615,8.226912262355453,13.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3
22,23,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.0,3.0000000000000004,3.0000000000000004,14.0,9.0,8.0,0.0,4.0,4.0,0.0,4.0,0.0,3
22,24,0.0,1.0,1.0,2.0,4.0,1.0,0.0,5.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.8776628065740153,1.681792830507429,3.2226808559736573,15.0,9.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,3
22,25,1.0,2.0,0.0,1.0,1.0,3.0,1.0,5.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.7682369555698564,1.3160740129524926,2.254578870504988,16.0,9.0,8.0,0.6417236286912363,1.5874010519681994,3.926678070010979,1.0,4.0,1.0,3
22,26,2.0,0.0,1.0,0.0,4.0,0.0,0.0,2.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.5140697464124628,2.0,7.7810453307450755,17.0,9.0,8.0,0.7169865733836742,1.414213562373095,2.789452514516975,0.0,2.0,1.0,3
22,27,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,2.0,2.0,2.0,18.0,9.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,3
22,28,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,1.0,1.0,1.0,19.0,9.0,8.0,1.0092931998469616,1.5874010519681994,2.496640322328366,1.0,2.0,2.0,3
22,29,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,5.210342169394703,7.68 vez(es) maior,8.64 vez(es) maior,1.04 vez(es) menor,1.74 vez(es) menor,1.54 vez(es) maior,1.54 vez(es) maior,1.30 vez(es) menor,5,5,2.3893212470687826,10,20,0.7169865733836742,1.414213562373095,2.789452514516975,20.0,9.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,3
