UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
33,32,861.0,8.0,0.0,10.0,23.0,9.0,2.0,12.0,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,3.7056271658804705,8.017114119913288,17.345004215080344,14.0,18.0,11.0,5.781970722881974,9.898771187077616,16.94676014638792,9.0,4.0,22.0,12.0,10.0,5
33,33,584.0,2.0,1.0,10.0,25.0,12.0,4.0,14.0,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,2.044304715107339,5.37075333693032,14.109927543083334,15.0,18.0,11.0,2.7272663046135657,5.3433986231592865,10.469057897896096,2.0,3.0,6.0,11.0,11.0,5
33,34,368.0,6.0,6.0,6.0,28.0,11.0,4.0,12.0,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,4.607284433470701,8.020056167607828,13.960783593977215,16.0,18.0,11.0,3.9023624634183878,8.28164915931175,17.575433712492547,7.0,0.0,16.0,14.0,3.0,5
33,35,332.0,3.0,2.0,5.0,26.0,14.0,7.0,18.0,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,3.0310757048312422,6.514585371332863,14.001571287955349,17.0,18.0,11.0,3.3323357327922647,6.4542176185233915,12.500818767247129,8.0,5.0,10.0,14.0,2.0,5
33,36,207.0,4.0,1.0,4.0,15.0,14.0,0.0,12.0,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.912267136705745,5.073034963271471,13.458205312731323,18.0,18.0,11.0,2.125185369522888,4.7679110069098,10.69693763933414,2.0,2.0,14.0,11.0,4.0,5
33,37,156.0,1.0,4.0,4.0,22.0,11.0,4.0,10.0,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,2.1478476334720913,4.992666495719398,11.60544088371104,19.0,18.0,11.0,3.873267770890285,7.107986715253464,13.044147250528646,6.0,4.0,9.0,21.0,4.0,5
33,38,138.0,1.0,2.0,3.0,6.0,21.0,3.0,7.0,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.5752477540564052,3.624714805286572,8.340629203140077,20.0,18.0,11.0,4.772356698940366,8.373269571125988,14.691199282382154,3.0,10.0,14.0,14.0,7.0,5
33,39,68.0,3.0,0.0,0.0,16.0,14.0,4.0,6.0,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,3.115866730998703,7.200411487357017,16.639327051913142,21.0,18.0,11.0,1.5187072552677996,5.748514876358642,21.75891579440014,4.0,1.0,13.0,21.0,0.0,5
33,40,41.0,1.0,1.0,5.0,10.0,21.0,6.0,3.0,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.6008011014563344,4.297574607203269,11.53744052754334,22.0,18.0,11.0,1.68018631281848,3.365865436338599,6.742734450999404,1.0,3.0,4.0,9.0,4.0,5
33,41,24.0,2.0,2.0,2.0,14.0,9.0,1.0,2.0,22.44923722464574,46.24 vez(es) maior,1.25 vez(es) maior,2.49 vez(es) menor,1.40 vez(es) menor,1.74 vez(es) maior,1.02 vez(es) menor,1.65 vez(es) maior,12.156415168781066,15.003766535257338,12.04711837928069,25.905930281482085,36.33862577498917,1.3933732281735374,3.166480044138786,7.195915399546064,23.0,18.0,11.0,1.1427115264274788,2.9925557394776896,7.83696466410782,1.0,1.0,10.0,8.0,3.0,5
