UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
32,21,0.0,0.0,0.0,0.0,0.10418386785734936,0.025739701095147064,0.10178347550364372,0.9311228309556566,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.02621787602078509,0.06486748858624804,0.160493209753191,3973697,0.044701141225837175,0.058936024657687554,0.07770394462421253,0.07813790089301202,0.05147940219029413,0.05089173775182186,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,22,0.0,0.0,0.0,0.0,0.10418386785734936,0.05147940219029413,0.02544586887591093,0.9311228309556566,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.023190753806917073,0.051485359810172666,0.11430168664859484,3973697,0.09651207150112011,0.17369137341222599,0.3125898421678285,0.23441370267903605,0.1286985054757353,0.0,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,23,0.0,0.05409436166354226,0.0,0.0,0.052091933928674686,0.05147940219029413,0.12722934437955466,0.5788060841075704,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.042474759465597846,0.065544433828579,0.10114413501007692,3973697,0.021985875742575715,0.07722803971525899,0.2712728020522734,0.23441370267903605,0.07721910328544118,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,24,0.0,0.02704718083177113,0.0,0.0,0.10418386785734936,0.1286985054757353,0.07633760662773277,0.3774822287658067,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.03682458735762765,0.0725368398550825,0.14288260952018586,3973697,0.06373098345708764,0.122591871485444,0.23581570751097894,0.23441370267903605,0.07721910328544118,0.10178347550364372,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,25,0.1096468685539634,0.02704718083177113,0.0,0.0,0.1302298348216867,0.07721910328544118,0.02544586887591093,0.6291370479430113,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.02334024572619553,0.051291291347371454,0.11271503303533398,3973697,0.007959918025401438,0.08538375056958553,0.9158869272352238,0.2865056366077107,0.0,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,26,0.0548234342769817,0.05409436166354226,0.0,0.026365231220441283,0.1302298348216867,0.07721910328544118,0.05089173775182186,0.4529786745189681,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.03542167629018072,0.05924520707963786,0.09909171246314454,3973697,0.0486693035875267,0.11536336791575566,0.2734517586209483,0.23441370267903605,0.05147940219029413,0.12722934437955466,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,27,0.08223515141547254,0.0,0.0,0.026365231220441283,0.23441370267903605,0.0,0.05089173775182186,0.3019857830126454,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.019127086853677783,0.06800705262641356,0.2418015478422157,3973697,0.06352580955144566,0.122591871485444,0.2365773385718562,0.23441370267903605,0.10295880438058826,0.07633760662773277,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,28,0.08223515141547254,0.0,0.0,0.07909569366132384,0.07813790089301202,0.05147940219029413,0.02544586887591093,0.2264893372594841,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.03166055228743687,0.05334163702034649,0.0898698864814006,3973697,0.016330778711951953,0.04086395716181467,0.10225250273586206,0.10418386785734936,0.025739701095147064,0.02544586887591093,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,29,0.3289406056618901,0.0,0.0,0.026365231220441283,0.23441370267903605,0.10295880438058826,0.10178347550364372,0.12582740958860225,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.03695539802209678,0.08970958270834836,0.217770871386474,3973697,0.045210921875447105,0.058936024657687554,0.07682778537497374,0.052091933928674686,0.07721910328544118,0.05089173775182186,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
32,30,0.7401163627392529,0.05409436166354226,0.0,0.052730462440882565,0.23441370267903605,0.025739701095147064,0.05089173775182186,0.17615837342404314,,0.12582740958860225,,,,,,0.09294373264182654,0.07040088743910367,0.2516548191772045,0.503309638354409,0.03020733810654115,0.061445413476764,0.12498747238218016,3973697,0.025153183631421328,0.04677755377021848,0.08699254809209359,0.026045966964337343,0.07721910328544118,0.05089173775182186,3,0.12148944664172757,19.18 vez(es) maior,1.12 vez(es) menor,1.52 vez(es) menor,1.54 vez(es) menor,2.36 vez(es) maior,1.06 vez(es) maior,1.05 vez(es) maior
