UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
26,1,0.0,4.0,0.0,0.0,3.0,9.0,6.0,5.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,2.907270993827511,5.45136177849642,10.221732099671886,-16.0,17.0,4.0,2.3476743223618493,3.872983346207417,6.389301896401641,3.0,5.0,,3
26,2,0.0,7.0,0.0,1.0,1.0,5.0,23.0,16.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,0.7494492034861828,3.2747221706220526,14.308915460687818,-15.0,17.0,4.0,3.919774316262491,4.93242414866094,6.206685900603364,5.0,4.0,6.0,3
26,3,0.0,1.0,0.0,0.0,3.0,4.0,14.0,3.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,2.183987618917517,5.517848352762241,13.940853043467209,-14.0,17.0,4.0,7.9032686121610505,14.624765623146331,27.06269773025959,17.0,8.0,23.0,3
26,4,0.0,3.0,0.0,0.0,5.0,6.0,11.0,10.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,4.331608081891583,6.910423230011185,11.0245313784308,-13.0,17.0,4.0,9.947757043744529,13.084265240754359,17.209708292792246,16.0,10.0,14.0,3
26,5,0.0,0.0,0.0,0.0,17.0,5.0,8.0,7.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,4.373004143909795,8.793659344316357,17.683140038084883,-12.0,17.0,4.0,7.9691745153856655,12.34419949759813,19.121084742505175,19.0,9.0,11.0,3
26,6,0.0,3.0,0.0,0.0,16.0,4.0,4.0,6.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,2.5668945147649453,6.3496042078727974,15.706712280043917,-11.0,17.0,4.0,7.180640345382522,10.026595869929169,14.000509690410512,14.0,9.0,8.0,3
26,7,0.0,2.0,0.0,0.0,19.0,8.0,4.0,18.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,3.502063451747948,8.471647168509786,20.493291094397126,-10.0,17.0,4.0,4.039217927748718,10.446439268223187,27.01713434053275,19.0,15.0,4.0,3
26,8,0.0,2.0,0.0,0.0,14.0,10.0,19.0,13.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,9.634934126451515,13.855659822358458,19.925336965808935,-9.0,17.0,4.0,3.5219079945516865,6.6038544977892535,12.382746595151389,12.0,6.0,4.0,3
26,9,0.0,2.0,0.0,1.0,19.0,9.0,23.0,25.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,1.9354934916166224,7.919194080277401,32.40188362954349,-8.0,17.0,4.0,9.814795934289107,17.03108499405268,29.55312143182684,26.0,10.0,19.0,3
26,10,0.0,7.0,0.0,0.0,12.0,9.0,14.0,22.0,34.14010957577783,2.52 vez(es) maior,4.88 vez(es) menor,34.14 vez(es) menor,3.10 vez(es) menor,1.11 vez(es) maior,1.90 vez(es) maior,1.46 vez(es) maior,25.1168005379872,34.57487858514812,29.042725072950535,43.98513723046373,52.84247669523054,8.905182135042,11.477587096634332,14.793072568661799,-7.0,17.0,4.0,9.006621056490115,15.784881120465885,27.664367183261856,19.0,9.0,23.0,3
