UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2014 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
13,24,0.0,0.0,0.0,0.0,0.026261049008107048,0.07744447682770901,0.0,0.12695717175984986,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.015626974575218687,0.04509737466172146,0.1301450380936078,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,25,0.0,0.0,0.0,0.0835425377716699,0.026261049008107048,0.0,0.0,0.17774004046378974,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.015068680889072279,0.046839242934567774,0.14559434198878496,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,26,0.0,0.08618369134517517,0.0,0.055695025181113265,0.026261049008107048,0.3614075585293087,0.0,0.10156573740787987,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.027878608573688058,0.08215569981236523,0.24210530428085025,3938336,0.024523440768578167,0.027232437535874673,0.030240685275107627,0.02872789711505839,0.025814825609236338,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,27,0.029469238388162323,0.02872789711505839,0.0,0.0,0.052522098016214096,0.07744447682770901,0.0,0.1523486061118198,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.027773494095557075,0.04888910846644269,0.08605848865901067,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,28,0.0,0.02872789711505839,0.0,0.0,0.026261049008107048,0.05162965121847268,0.0,0.0,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.02237423520306496,0.03389781454815911,0.051356474119123474,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,29,0.0,0.02872789711505839,0.0,0.0,0.0,0.0,0.0,0.0,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.028727897115058396,0.028727897115058396,3938336,0.0,0.08618369134517517,0.08618369134517517,0.08618369134517517,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,30,0.2357539071052986,0.02872789711505839,0.0,0.0,0.0,0.07744447682770901,0.0,0.0761743030559099,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.017847690163032892,0.04716796542608074,0.12465573651900963,3938336,0.0,0.028727897115058396,0.028727897115058396,0.02872789711505839,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,31,0.2946923838816232,0.0,0.0,0.0,0.0,0.0,0.025391434351969968,0.025391434351969968,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.025391434351969968,0.025391434351969968,3938336,0.0,0.028727897115058396,0.028727897115058396,0.02872789711505839,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,32,0.4125693374342725,0.0,0.0,0.027847512590556633,0.026261049008107048,0.0,0.0,0.0,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.025532000618282133,0.027042649516910978,0.028642678802492123,3938336,0.0,0.028727897115058396,0.028727897115058396,0.02872789711505839,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,33,0.913546390033032,0.0,0.0,0.0,0.0,0.0,0.0,0.025391434351969968,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.0,0.0,3938336,0.0,0.028727897115058396,0.028727897115058396,0.02872789711505839,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,34,0.8251386748685451,0.0,0.0,0.0,0.026261049008107048,0.0,0.0,0.050782868703939936,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.026261049008107044,0.026261049008107044,3938336,0.0,0.025814825609236338,0.025814825609236338,0.0,0.025814825609236338,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
13,35,0.8546079132567074,0.0,0.0,0.0,0.0,0.025814825609236338,0.0,0.0761743030559099,,0.12695717175984983,,,,,,0.06104543209967443,0.07936902315058315,0.25391434351969966,0.5078286870393993,0.0,0.025814825609236338,0.025814825609236338,3938336,0.0,0.0,0.0,0.0,0.0,2,0.15279674608282393,5.98 vez(es) maior,1.69 vez(es) maior,5.41 vez(es) menor,1.37 vez(es) menor,1.94 vez(es) menor,2.37 vez(es) maior,1.50 vez(es) menor
