UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
41,1,0.0,1.1743914438686094,0.09241784584906633,0.10998706368819254,0.054558027690926963,0.04511946370644483,0.08062335830686647,0.08894644712311611,0.2769872636174553,0.6617399373686011,-16.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.0380285189360105,0.12071676604069322,0.38320024053117235,11242720,0.07435629979002045,0.09501243813814152,0.12140684012581479,,0.0824902977661444,0.07274403692123595,0.12633449837804553,0.10749781107582196,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,2,0.0,0.8481715983495514,0.06469249209434642,0.02749676592204813,0.1000230507666994,0.09023892741288966,0.10749781107582196,0.13341967068467414,0.2769872636174553,0.6617399373686011,-15.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.0398171195300237,0.1177421052781728,0.34817193003835745,11242720,0.08382413234323072,0.11902684801243925,0.16901326803796513,,0.12831824096955796,0.07274403692123595,0.17145396208449035,0.1254141129217923,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,3,0.0,0.6617602580529466,0.046208922924533165,0.09165588640682712,0.10911605538185393,0.12633449837804553,0.1254141129217923,0.14231431539698575,0.2769872636174553,0.6617399373686011,-14.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.07905831304683104,0.16000133802204522,0.32381703052125693,11242720,0.028540999063247304,0.07667421874217988,0.20598213141368432,,0.13748382961024067,0.018186009230308987,0.0812150346716007,0.17020486753671812,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,4,0.0,0.6804013920826071,0.036967138339626525,0.02749676592204813,0.045465023075772465,0.17145396208449035,0.17020486753671812,0.13341967068467414,0.2769872636174553,0.6617399373686011,-13.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.03966994272133064,0.1199412982858264,0.36264017660792436,11242720,0.09792778739784112,0.1143112064125223,0.1334355881890818,,0.10998706368819254,0.10911605538185393,0.09926282015417863,0.14333041476776262,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,5,0.0,0.7363247941715885,0.06469249209434642,0.04582794320341356,0.07274403692123595,0.0812150346716007,0.14333041476776262,0.16899824953392062,0.2769872636174553,0.6617399373686011,-12.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.04795399058811285,0.12336569115270984,0.31736866039587536,11242720,0.10990931163142338,0.13605754986256943,0.16842664738619864,,0.1558150068916061,0.15458107845762634,0.14438228386062346,0.0985396601528368,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,6,0.0,0.8015687632753999,0.036967138339626525,0.10998706368819254,0.07274403692123595,0.09926282015417863,0.0985396601528368,0.062262512986181275,0.2769872636174553,0.6617399373686011,-11.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.061660701392247365,0.1443761618499883,0.3380512326308828,11242720,0.10466231873592403,0.1328252102788484,0.16856626815362832,,0.13748382961024067,0.1273020646121629,0.09926282015417863,0.17916301845970328,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,7,0.0,0.5685545879046443,0.027725353754719892,0.07332470912546167,0.018186009230308987,0.14438228386062346,0.17916301845970328,0.2312607625201019,0.2769872636174553,0.6617399373686011,-10.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.037736121235514765,0.11442065787419625,0.34693780175908623,11242720,0.1299433344122383,0.16025160284970244,0.19762903831933773,,0.12831824096955796,0.20913910614855333,0.17145396208449035,0.14333041476776262,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,8,0.0,0.9320567014830234,0.09241784584906633,0.0824902977661444,0.10911605538185393,0.09926282015417863,0.14333041476776262,0.24905005194472515,0.2769872636174553,0.6617399373686011,-9.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.06889206489374987,0.16419947565073634,0.39135810264300547,11242720,0.10753047016216574,0.1588466171426355,0.2346520734039989,,0.19247736145433691,0.16367408307278086,0.09023892741288966,0.22395377307462908,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,9,0.0,1.3421616501355536,0.1201431996037862,0.12831824096955796,0.15458107845762634,0.17145396208449035,0.22395377307462908,0.35578578849246445,0.2769872636174553,0.6617399373686011,-8.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.10916133268188181,0.25229642287439924,0.5831138502194436,11242720,0.15617306795270447,0.20855436986396775,0.27850464718109197,,0.21997412737638508,0.1363950692273174,0.2346212112735131,0.2687445276895549,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,10,0.0,1.8734339699808769,0.10165963043397296,0.13748382961024067,0.1273020646121629,0.09023892741288966,0.2687445276895549,0.5603626168756315,0.2769872636174553,0.6617399373686011,-7.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.0827158874847756,0.23993400460429953,0.6959766535304583,11242720,0.1680403050963325,0.33150393938514766,0.653979185320285,1.1743914438686094,0.18331177281365424,0.2273251153788623,0.19852564030835726,0.4120749424573175,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,11,0.0,2.3487828877372188,0.13862676877359947,0.10998706368819254,0.20913910614855333,0.2346212112735131,0.4120749424573175,0.4981001038894503,0.2769872636174553,0.6617399373686011,-6.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.12607962825829674,0.34961708040222883,0.9694833701330725,11242720,0.2662919272611261,0.3901800105833501,0.5717050540159113,0.8481715983495514,0.3116300137832122,0.3364411707607162,0.30681235320382483,0.33145158415045106,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,12,0.0,1.724304897743593,0.1201431996037862,0.1558150068916061,0.16367408307278086,0.19852564030835726,0.33145158415045106,0.7471501558341753,0.2769872636174553,0.6617399373686011,-5.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.12889829808824735,0.31066189940364863,0.7487361522415812,11242720,0.257467402045801,0.3819130610401225,0.5665089445656878,0.6617602580529466,0.3574579569866257,0.536487272294115,0.2165734257909352,0.2956189804585104,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,13,0.0,1.0905063407351374,0.09241784584906633,0.13748382961024067,0.1363950692273174,0.30681235320382483,0.2956189804585104,1.4142485092575463,0.2769872636174553,0.6617399373686011,-4.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.1350639481377858,0.2842213700798763,0.5981002948889982,11242720,0.3388189369810169,0.4596140505814114,0.6234748192474486,0.6804013920826071,0.3207956024238949,0.6092313092153511,0.3248601386864028,0.4747819989182137,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,14,0.0,1.155750309838949,0.05545070750943979,0.12831824096955796,0.2273251153788623,0.2165734257909352,0.4747819989182137,1.9924004155578012,0.2769872636174553,0.6617399373686011,-3.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.15252898366758236,0.32209193422946797,0.6801541031819577,11242720,0.28391341166321676,0.43758260688678186,0.6744258283823773,0.7363247941715885,0.3116300137832122,0.7456263784426683,0.26169288949738,0.35832603691940657,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,15,0.0,1.7149843307287629,0.09241784584906633,0.19247736145433691,0.3364411707607162,0.3248601386864028,0.35832603691940657,2.437132651173381,0.2769872636174553,0.6617399373686011,-2.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.20318964315084223,0.41908753917051916,0.8643864065336022,11242720,0.2925652104751864,0.4416186646022351,0.6666105126043427,0.8015687632753999,0.3299611910645776,0.6546963322911235,0.36095570965155865,0.2687445276895549,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,16,0.0,1.2116737119279304,0.1478685533585061,0.21997412737638508,0.536487272294115,0.26169288949738,0.2687445276895549,1.7077717847638296,0.2769872636174553,0.6617399373686011,-1.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.2141075439551677,0.39855627658361303,0.7419033569291451,11242720,0.29998746965849915,0.46447193434587813,0.7191439630481568,0.5685545879046443,0.2566364819391159,0.9456724799760672,0.4602185298057373,0.34040973507343625,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,17,0.0,0.8574921653643814,0.15711033794341275,0.18331177281365424,0.6092313092153511,0.36095570965155865,0.34040973507343625,1.9390325472839312,0.2769872636174553,0.6617399373686011,0.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.24486244154571749,0.4112744440747132,0.6907824135102547,11242720,0.6036908598842974,0.8015861970213853,1.064353419858561,0.9320567014830234,0.6324256162071071,1.2184626184307021,0.8572698104224518,0.5374890553791098,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
41,18,0.0,0.6617602580529466,0.19407747628303929,0.3116300137832122,0.7456263784426683,0.4602185298057373,0.5374890553791098,1.8322968107361919,0.2769872636174553,0.6617399373686011,1.0,17.0,[11.0-26.0],12.0,[9.0-16.0],0.6076136153443197,0.7111399765132942,1.7565398764184355,2.619566520713261,0.38555408777322103,0.5200426829481608,0.7014434567400928,11242720,0.702669540289669,1.03274659843617,1.5178764346919005,1.3421616501355536,1.8422833167772252,1.0366025261276122,0.7309353120444062,0.6270705646089615,5,1.775079043515006,26.77 vez(es) maior,1.32 vez(es) maior,6.40 vez(es) menor,2.11 vez(es) maior,1.41 vez(es) maior,1.71 vez(es) menor,2.30 vez(es) menor
