UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2011 transladado,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
25,1,0.0,0.07854972079501743,0.0,0.0,0.0,0.0,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.07854972079501742,0.07854972079501742,3999415,0.0,0.0,0.0,,0.0,,,0.0,,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,2,0.0,0.0,0.0,0.0,0.0,0.025355708901248386,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.02535570890124838,0.02535570890124838,3999415,0.0,0.0,0.0,,0.0,,,0.0,,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,3,0.0,0.02618324026500581,0.0,0.0,0.0,0.0,0.025174953338223987,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.02470487821658182,0.025674147540181914,0.02668144510312146,3999415,0.0,0.0,0.0,,0.0,,,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,4,0.0,0.0,0.0,0.0,0.0,0.0,0.05034990667644797,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.05034990667644796,0.05034990667644796,3999415,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.0,0.0,3999415,0.0,0.02517495333822399,0.02517495333822399,,0.0,,0.0,0.0,0.025174953338223987,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.0,0.0,3999415,0.0,0.05034990667644796,0.05034990667644796,,0.0,,0.0,0.0,0.05034990667644797,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,7,0.0,0.0,0.0,0.025747832933641142,0.0,0.0,0.025174953338223987,0.05000731356960955,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.024904526339029936,0.02545978186600983,0.026027417018124714,3999415,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.0,0.0,3999415,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,9,0.0,0.052366480530011625,0.0,0.0,0.0,0.0,0.0,0.05000731356960955,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.0,0.052366480530011625,0.052366480530011625,3999415,0.0,0.02517495333822399,0.02517495333822399,,0.0,,0.0,0.0,0.025174953338223987,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
25,10,0.0,0.02618324026500581,0.0,0.025747832933641142,0.0,0.0,0.0,0.0,,0.1250182839240239,,,,,,0.01798773766010012,0.028556337528104686,0.2500365678480478,0.5000731356960956,0.025541424410454212,0.02596462393343596,0.026394835509988952,3999415,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,6,0.05233549355800517,11.10 vez(es) maior,1.50 vez(es) maior,2.02 vez(es) menor,1.02 vez(es) menor,1.46 vez(es) maior,1.03 vez(es) menor,1.04 vez(es) menor
