UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2012 transladado,SRAG2013 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
AfAmN,29,0.14445717807717867,0.013525111296450218,0.01330507689802244,0.0,0.10319038884718278,0.03813362109811228,0.02506656740305975,0.12364851401379705,0.03372478046772978,0.08787269352256605,16.0,13.0,[10.0-17.0],11.0,[9.0-14.0],0.08576416899423889,0.07715499645280184,0.20857851864970098,0.3237190224209114,0.020300441825616005,0.04620412186982144,0.10516130122190244,16174881,0.0076610334466228076,0.01751888710385273,0.04006135823526947,0.01309655546839798,0.045145795120642464,0.006355603516352047,0.02506656740305975,4,0.20042378065070365,10.61 vez(es) maior,3.75 vez(es) maior,3.77 vez(es) menor,1.70 vez(es) menor,2.74 vez(es) maior,1.05 vez(es) maior,1.68 vez(es) menor
AfAmN,30,0.2545197899455053,0.013525111296450218,0.01330507689802244,0.05238622187359192,0.05159519442359139,0.04448922461446432,0.018799925552294813,0.1483782168165565,0.03372478046772978,0.08787269352256605,17.0,13.0,[10.0-17.0],11.0,[9.0-14.0],0.08576416899423889,0.07715499645280184,0.20857851864970098,0.3237190224209114,0.02403099452054401,0.03877567122220989,0.06256722656432442,16174881,0.01593112453763164,0.03472065766365515,0.07567099646664059,0.019644833202596967,0.10319038884718278,0.03813362109811228,0.018799925552294813,4,0.20042378065070365,10.61 vez(es) maior,3.75 vez(es) maior,3.77 vez(es) menor,1.70 vez(es) menor,2.74 vez(es) maior,1.05 vez(es) maior,1.68 vez(es) menor
AfAmN,31,0.3920980547809135,0.02705022259290044,0.0,0.019644833202596967,0.03869639581769354,0.006355603516352047,0.031333209253824684,0.08037153410896809,0.03372478046772978,0.08787269352256605,18.0,13.0,[10.0-17.0],11.0,[9.0-14.0],0.08576416899423889,0.07715499645280184,0.20857851864970098,0.3237190224209114,0.008949655955215708,0.019725141826966587,0.043474433211837256,16174881,0.017348786493322454,0.032609807521733876,0.06129532731374808,0.0,0.05804459372654031,0.019066810549056137,0.031333209253824684,4,0.20042378065070365,10.61 vez(es) maior,3.75 vez(es) maior,3.77 vez(es) menor,1.70 vez(es) menor,2.74 vez(es) maior,1.05 vez(es) maior,1.68 vez(es) menor
AfAmN,32,0.6328600182428779,0.02028766694467533,0.00665253844901122,0.019644833202596967,0.032246996514744615,0.03813362109811228,0.018799925552294813,0.10510123691172753,0.03372478046772978,0.08787269352256605,19.0,13.0,[10.0-17.0],11.0,[9.0-14.0],0.08576416899423889,0.07715499645280184,0.20857851864970098,0.3237190224209114,0.018343391902016136,0.02595974656027297,0.036738485721364025,16174881,0.023858430342689554,0.043779688351374316,0.08033475315071356,0.05238622187359192,0.045145795120642464,0.0826228457125766,0.018799925552294813,4,0.20042378065070365,10.61 vez(es) maior,3.75 vez(es) maior,3.77 vez(es) menor,1.70 vez(es) menor,2.74 vez(es) maior,1.05 vez(es) maior,1.68 vez(es) menor
AfAmN,33,1.0868682921997248,0.006762555648225109,0.01995761534703366,0.032741388670994936,0.045145795120642464,0.019066810549056137,0.02506656740305975,0.14219579111586664,0.03372478046772978,0.08787269352256605,20.0,13.0,[10.0-17.0],11.0,[9.0-14.0],0.08576416899423889,0.07715499645280184,0.20857851864970098,0.3237190224209114,0.020200973570895356,0.028991576351583146,0.04160747482787888,16174881,0.019747415558330476,0.04239208861642635,0.09100376562971756,0.019644833202596967,0.10319038884718278,0.06355603516352046,0.02506656740305975,4,0.20042378065070365,10.61 vez(es) maior,3.75 vez(es) maior,3.77 vez(es) menor,1.70 vez(es) menor,2.74 vez(es) maior,1.05 vez(es) maior,1.68 vez(es) menor
AfAmN,34,1.2725989497275263,0.006762555648225109,0.05322030759208976,0.02619311093679596,0.10319038884718278,0.0826228457125766,0.037599851104589625,0.11746608831310724,0.03372478046772978,0.08787269352256605,21.0,13.0,[10.0-17.0],11.0,[9.0-14.0],0.08576416899423889,0.07715499645280184,0.20857851864970098,0.3237190224209114,0.028562076936486373,0.0538304674766468,0.10145337943028446,16174881,0.00875624227444829,0.024022920537761686,0.06590734850355356,0.019644833202596967,0.07094339233243815,0.006355603516352047,0.037599851104589625,4,0.20042378065070365,10.61 vez(es) maior,3.75 vez(es) maior,3.77 vez(es) menor,1.70 vez(es) menor,2.74 vez(es) maior,1.05 vez(es) maior,1.68 vez(es) menor
AfAmN,35,2.1255841917070573,0.006762555648225109,0.02661015379604488,0.019644833202596967,0.05804459372654031,0.06355603516352046,0.018799925552294813,0.11746608831310724,0.03372478046772978,0.08787269352256605,22.0,13.0,[10.0-17.0],11.0,[9.0-14.0],0.08576416899423889,0.07715499645280184,0.20857851864970098,0.3237190224209114,0.017794257821858107,0.034164947830808104,0.06559664763584694,16174881,0.015830100393812253,0.03723104971413704,0.08756426228088665,0.032741388670994936,0.083842190938336,0.0,0.018799925552294813,4,0.20042378065070365,10.61 vez(es) maior,3.75 vez(es) maior,3.77 vez(es) menor,1.70 vez(es) menor,2.74 vez(es) maior,1.05 vez(es) maior,1.68 vez(es) menor
AfAmN,36,1.5959078720907358,0.013525111296450218,0.01995761534703366,0.032741388670994936,0.045145795120642464,0.006355603516352047,0.02506656740305975,0.12364851401379705,0.03372478046772978,0.08787269352256605,23.0,13.0,[10.0-17.0],11.0,[9.0-14.0],0.08576416899423889,0.07715499645280184,0.20857851864970098,0.3237190224209114,0.009456899246240541,0.022028834295225678,0.05131381098296285,16174881,0.01982711082820015,0.026381994722137623,0.035103936803992694,0.02619311093679596,0.03869639581769354,0.019066810549056137,0.02506656740305975,4,0.20042378065070365,10.61 vez(es) maior,3.75 vez(es) maior,3.77 vez(es) menor,1.70 vez(es) menor,2.74 vez(es) maior,1.05 vez(es) maior,1.68 vez(es) menor
AfAmN,37,1.6165446118160467,0.0,0.01330507689802244,0.00654827773419899,0.10319038884718278,0.0,0.02506656740305975,0.11746608831310724,0.03372478046772978,0.08787269352256605,24.0,13.0,[10.0-17.0],11.0,[9.0-14.0],0.08576416899423889,0.07715499645280184,0.20857851864970098,0.3237190224209114,0.005395082045145739,0.025681500928095798,0.1222482780430022,16174881,0.019583077551532217,0.03087151531314403,0.04866704200204314,0.019644833202596967,0.05804459372654031,0.03177801758176023,0.02506656740305975,4,0.20042378065070365,10.61 vez(es) maior,3.75 vez(es) maior,3.77 vez(es) menor,1.70 vez(es) menor,2.74 vez(es) maior,1.05 vez(es) maior,1.68 vez(es) menor
AfAmN,38,1.0387158995073322,0.006762555648225109,0.00665253844901122,0.019644833202596967,0.07094339233243815,0.019066810549056137,0.018799925552294813,0.09891881121103764,0.03372478046772978,0.08787269352256605,25.0,13.0,[10.0-17.0],11.0,[9.0-14.0],0.08576416899423889,0.07715499645280184,0.20857851864970098,0.3237190224209114,0.013997564260460603,0.026585731817538392,0.050494580565748744,16174881,0.01637144694740243,0.03020722336279831,0.05573583973497018,0.032741388670994936,0.07094339233243815,0.019066810549056137,0.018799925552294813,4,0.20042378065070365,10.61 vez(es) maior,3.75 vez(es) maior,3.77 vez(es) menor,1.70 vez(es) menor,2.74 vez(es) maior,1.05 vez(es) maior,1.68 vez(es) menor
