UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,mediana pré-epidêmica,limiar pré-epidêmico,se relativa ao início do surto,se típica do início do surto,IC da se típica do início do surto,duração típica do surto,IC da duração típica do surto,limiar pós-epidêmico,intensidade baixa,intensidade alta,intensidade muito alta,corredor baixo,corredor mediano,corredor alto,População,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2011 transladado,SRAG2013 transladado,SRAG2014 transladado,n.seasons,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015
22,1,0.0,0.03181728225683801,0.03166561114629512,0.0,0.031412915231619994,0.0626182702579497,0.031218176970850338,0.0,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.02663849383730909,0.037342310038014505,0.05234710819206212,3211411,0.0,0.09392740538692455,0.09392740538692455,,0.0,0.09392740538692457,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,2,0.0,0.0,0.0,0.0,0.0,0.09392740538692457,0.031218176970850338,0.0,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.01839888287961368,0.05415018341411055,0.15937067391362086,3211411,0.0,0.12523654051589939,0.12523654051589939,,0.0,0.1252365405158994,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,3,0.0,0.0,0.03166561114629512,0.0945937764862574,0.0,0.0626182702579497,0.0,0.03113896041335102,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.030627384905357175,0.05724231225634323,0.10698537673321117,3211411,0.08221498269980733,0.10863762926988914,0.14355211307986487,,0.09423874569485996,0.1252365405158994,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,4,0.0,0.09545184677051403,0.0,0.0,0.09423874569485996,0.0626182702579497,0.031218176970850338,0.03113896041335102,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.03024061873871491,0.05690005689624277,0.10706184627931489,3211411,0.0,0.12523654051589939,0.12523654051589939,,0.0,0.1252365405158994,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,5,0.0,0.03181728225683801,0.06333122229259024,0.0,0.0,0.1252365405158994,0.0,0.0,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.045655054967261265,0.08905831340513587,0.17372409675675365,3211411,0.031139461211949698,0.031486868664904216,0.03183815196970944,0.03166561114629512,0.0,0.03130913512897485,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,6,0.0,0.03181728225683801,0.06333122229259024,0.0,0.0,0.09392740538692457,0.0,0.03113896041335102,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.05241519594907706,0.07712676182704392,0.11348879427456003,3211411,0.0,0.0,0.0,0.0,0.0,0.0,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,7,0.0,0.03181728225683801,0.12666244458518047,0.0,0.0,0.1252365405158994,0.031218176970850338,0.03113896041335102,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.03180402792859898,0.07911560534793537,0.1968077447178242,3211411,0.0319556378074074,0.04994312651326769,0.07805558133288372,0.03166561114629512,0.06282583046323999,0.0626182702579497,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,8,0.0,0.15908641128419004,0.12666244458518047,0.0,0.06282583046323999,0.1252365405158994,0.0,0.06227792082670204,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.06340881052435554,0.0998862530265354,0.15734822118842226,3211411,0.0,0.03130913512897485,0.03130913512897485,0.0,0.0,0.03130913512897485,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,9,0.0,0.06363456451367602,0.06333122229259024,0.0,0.0,0.1252365405158994,0.0,0.03113896041335102,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.045655054967261265,0.08905831340513587,0.17372409675675365,3211411,0.044485176640366976,0.09075268365767952,0.18514143840888456,0.06333122229259024,0.06282583046323999,0.1878548107738491,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,10,0.0,0.15908641128419004,0.09499683343888536,0.0,0.06282583046323999,0.03130913512897485,0.031218176970850338,0.0,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.028699133698261502,0.049145243824645884,0.08415776643216943,3211411,0.06251126348977497,0.06292439639162872,0.0633402596621403,0.06333122229259024,0.06282583046323999,0.0626182702579497,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,11,0.0,0.5090765161094082,0.15832805573147565,0.03153125882875247,0.06282583046323999,0.0,0.031218176970850338,0.03113896041335102,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.02638056123680073,0.055938554689293644,0.11861468270667377,3211411,0.08139468923295728,0.1440609055071377,0.25497418432470914,0.12666244458518047,0.25130332185295995,0.09392740538692457,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,12,0.0,1.4317777015577104,0.12666244458518047,0.03153125882875247,0.25130332185295995,0.0626182702579497,0.062436353941700676,0.0,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.041458304679550674,0.0829364039904229,0.16591240669460933,3211411,0.12502252697954985,0.1258487927832574,0.1266805193242806,0.12666244458518047,0.12565166092647995,0.1252365405158994,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,13,0.0,0.6999802096504363,0.03166561114629512,0.0,0.12565166092647995,0.03130913512897485,0.09365453091255102,0.2802506437201592,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.028742085215051952,0.05844387362481243,0.11883919829464162,3211411,0.05323914136433735,0.10936343923534907,0.22465354502121304,0.06333122229259024,0.21989040662133996,0.09392740538692457,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,14,0.0,0.6045283628799222,0.0,0.0,0.21989040662133996,0.1878548107738491,0.031218176970850338,0.5605012874403184,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.0319050254961679,0.10884589313834592,0.37133424182679964,3211411,0.08965328321136357,0.15518490615099137,0.26861654402902624,0.09499683343888536,0.15706457615809996,0.2504730810317988,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
22,15,0.0,0.3499901048252181,0.0,0.0,0.15706457615809996,0.0626182702579497,0.12487270788340135,0.4670844062002652,,0.1556948020667551,,,,,,0.12247446169117468,0.0752251700225555,0.3113896041335102,0.6227792082670204,0.06230386649703572,0.10709000716948977,0.18406995071657398,3211411,0.09457627147124108,0.13268122840273794,0.18613874385831183,0.15832805573147565,0.15706457615809996,0.09392740538692457,3,0.16374552951188434,7.81 vez(es) maior,8.74 vez(es) maior,1.03 vez(es) menor,1.73 vez(es) menor,1.53 vez(es) maior,1.53 vez(es) maior,1.31 vez(es) menor
