UF,epiweek,SRAG2009,SRAG2010,SRAG2011,SRAG2012,SRAG2013,SRAG2014,SRAG2015,SRAG2016,Média geométrica do pico de infecção das temporadas regulares,Distância geométrica do pico na temporada SRAG2009,Distância geométrica do pico na temporada SRAG2010,Distância geométrica do pico na temporada SRAG2011,Distância geométrica do pico na temporada SRAG2012,Distância geométrica do pico na temporada SRAG2013,Distância geométrica do pico na temporada SRAG2014,Distância geométrica do pico na temporada SRAG2015,limiar pré-epidêmico absoluto,limiar pós-epidêmico absoluto,intensidade baixa absoluto,intensidade alta absoluto,intensidade muito alta absoluto,corredor baixo,corredor mediano,corredor alto,se relativa ao início do surto,se típica do início do surto,duração típica do surto,curva epi. baixa,curva epi. mediana,curva epi. alta,SRAG2010 transladado,SRAG2014 transladado,SRAG2015 transladado,n.seasons
42,15,0.0,23.0,3.0,3.0,23.0,17.0,15.0,165.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,4.69997746788939,11.517210852311637,28.22271951788145,-6.0,21.0,11.0,7.809499305003674,14.332191484063786,26.30280184598517,16.0,23.0,8.0,3
42,16,0.0,14.0,4.0,4.0,29.0,24.0,12.0,129.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,5.394493157429972,11.269252989045029,23.54179701872185,-5.0,21.0,11.0,12.830119657450343,16.411215805955525,20.99185443475174,20.0,17.0,13.0,3
42,17,1.0,19.0,0.0,9.0,39.0,21.0,19.0,119.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,18.401155727976622,19.644553651189693,20.971970122927953,-4.0,21.0,11.0,15.405620325866046,19.39523034335952,24.418033945726666,19.0,24.0,16.0,3
42,18,1.0,16.0,2.0,13.0,61.0,31.0,23.0,128.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,3.644978710255563,12.290226226884256,41.44047817974854,-3.0,21.0,11.0,12.108561867461564,15.998697810688482,21.138623598690625,13.0,21.0,15.0,3
42,19,2.0,20.0,8.0,33.0,70.0,32.0,39.0,127.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,10.585686737047237,21.13896121857945,42.21319716903426,-2.0,21.0,11.0,10.115902088643708,17.736914245980543,31.09936456605695,15.0,31.0,12.0,3
42,20,0.0,19.0,2.0,52.0,86.0,40.0,28.0,106.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,3.829086067929219,14.363173442232117,53.877282378040164,-1.0,21.0,11.0,15.496937607229253,22.20199641164619,31.808132494048454,18.0,32.0,19.0,3
42,21,0.0,13.0,5.0,140.0,89.0,47.0,26.0,89.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,6.531749533460673,16.78789099478622,43.148207476275104,0.0,21.0,11.0,20.737337432636583,28.812905738503,40.03327523567755,26.0,40.0,23.0,3
42,22,1.0,15.0,2.0,178.0,95.0,38.0,37.0,78.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,3.6986904375090837,14.331004878735504,55.52713975507888,1.0,21.0,11.0,22.880479758997264,34.804075358369694,52.941357624931314,23.0,47.0,39.0,3
42,23,2.0,18.0,1.0,170.0,91.0,38.0,31.0,64.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,2.303203581026739,12.067142710440576,63.22321413256289,2.0,21.0,11.0,24.76631687492998,30.626812332008775,37.874086742772356,27.0,38.0,28.0,3
42,24,6.0,26.0,8.0,271.0,100.0,34.0,25.0,84.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,10.92814938934783,20.505509523846822,38.47640674114776,3.0,21.0,11.0,11.729721455394866,22.80233894133771,44.32728118675882,12.0,38.0,26.0,3
42,25,16.0,23.0,10.0,272.0,75.0,44.0,22.0,66.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,11.989007123240873,21.72204946522309,39.35667300213004,4.0,21.0,11.0,14.148115386471224,26.017739373254106,47.84543690828725,14.0,34.0,37.0,3
42,26,29.0,27.0,11.0,269.0,62.0,38.0,23.0,57.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,13.520629414341553,22.571840382839383,37.68226778909838,5.0,21.0,11.0,16.547210496593763,28.51594470461601,49.1417633542588,17.0,44.0,31.0,3
42,27,14.0,12.0,5.0,240.0,75.0,47.0,19.0,65.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,6.092635736747996,15.21425452017076,37.99234856736859,6.0,21.0,11.0,19.93217522361217,27.5453796202665,38.06648947806563,22.0,38.0,25.0,3
42,28,43.0,14.0,9.0,132.0,95.0,34.0,21.0,66.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,9.931664999397835,17.318775765012944,30.20037365507045,7.0,21.0,11.0,16.722544029548494,27.898441608206134,46.54333950571168,21.0,47.0,22.0,3
42,29,164.0,17.0,17.0,105.0,95.0,38.0,14.0,45.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,12.814497851671582,19.801695084482215,30.59871192437391,8.0,21.0,11.0,19.6861320378636,25.815258486104245,33.8526415154889,22.0,34.0,23.0,3
42,30,284.0,22.0,8.0,105.0,114.0,37.0,20.0,47.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,10.178037035106632,18.99704698621548,35.45750452191175,9.0,21.0,11.0,17.944320772492386,26.57685060773905,39.36225824210863,26.0,38.0,19.0,3
42,31,729.0,21.0,11.0,57.0,124.0,40.0,14.0,38.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,10.90625170693561,18.964875749728062,32.9780131494582,10.0,21.0,11.0,19.35946305950753,26.881510951772643,37.326222779479025,25.0,37.0,21.0,3
42,32,1144.0,22.0,6.0,64.0,118.0,34.0,8.0,30.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,6.157693206923078,13.76530088727566,30.771833241739994,11.0,21.0,11.0,13.12620204596947,23.775687811052514,43.065262054396534,24.0,40.0,14.0,3
42,33,731.0,26.0,3.0,50.0,73.0,26.0,11.0,30.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,4.496028098652699,12.22123679543068,33.22012797356544,12.0,21.0,11.0,6.770118257324695,16.821665170420566,41.79667301964667,7.0,34.0,20.0,3
42,34,414.0,25.0,8.0,31.0,90.0,38.0,8.0,26.0,30.28613037971162,37.77 vez(es) maior,1.12 vez(es) menor,1.78 vez(es) menor,8.98 vez(es) maior,4.09 vez(es) maior,1.55 vez(es) maior,1.29 vez(es) maior,24.942362079543766,18.912878381774632,22.44005346987404,38.40183653389271,48.69463034528097,7.188851277682849,15.702756449705221,34.29985551157999,13.0,21.0,11.0,9.611028363553153,15.879300093722165,26.235711926800022,11.0,26.0,14.0,3
